Gene,Collapsing model,P value,No. participants,No. cases with QV,% cases with QV,No. controls with QV,% controls with QV,Odds ratio,Odds ratio LCI,Odds ratio UCI
PLIN3,ptv5pcnt,0.0293,146157,1,0.02,86,0.000588609717535779,34.6514,4.7312,253.7863
OR7C2,ptv5pcnt,0.029,146157,1,0.02,85,0.000581765418494665,35.0593,4.7863,256.8077
AMHR2,ptv5pcnt,0.029,146157,1,0.02,85,0.000581765418494665,35.0593,4.7863,256.8077
ZNF527,ptv5pcnt,0.0283,146157,1,0.02,83,0.000568076820412437,35.9046,4.9003,263.0713
DSEL,ptv5pcnt,0.0283,146157,1,0.02,83,0.000568076820412437,35.9046,4.9003,263.0713
EIF2AK3,ptv5pcnt,0.0283,146157,1,0.02,83,0.000568076820412437,35.9046,4.9003,263.0713
TACR2,ptv5pcnt,0.028,146157,1,0.02,82,0.000561232521371324,36.3427,4.9594,266.3191
ADAMTSL1,ptv5pcnt,0.028,146157,1,0.02,82,0.000561232521371324,36.3427,4.9594,266.3191
CLK4,ptv5pcnt,0.0277,146157,1,0.02,81,0.00055438822233021,36.7916,5.02,269.648
APOA4,ptv5pcnt,0.0277,146157,1,0.02,81,0.00055438822233021,36.7916,5.02,269.648
PAQR4,ptv5pcnt,0.0273,146157,1,0.02,80,0.000547543923289096,37.2518,5.082,273.0611
VPS53,ptv5pcnt,0.0273,146157,1,0.02,80,0.000547543923289096,37.2518,5.082,273.0611
FRRS1,ptv5pcnt,0.0267,146157,1,0.02,78,0.000533855325206869,38.2075,5.2108,280.153
PRAME,ptv5pcnt,0.0267,146157,1,0.02,78,0.000533855325206869,38.2075,5.2108,280.153
ANKRD1,ptv5pcnt,0.0267,146157,1,0.02,78,0.000533855325206869,38.2075,5.2108,280.153
VPS37B,ptv5pcnt,0.0267,146157,1,0.02,78,0.000533855325206869,38.2075,5.2108,280.153
ZBBX,ptv5pcnt,0.0265,146157,3,0.06,1874,0.0128262164030471,4.9127,1.5277,15.7978
RIN3,ptv5pcnt,0.0263,146157,1,0.02,77,0.000527011026165755,38.7039,5.2776,283.8389
POF1B,ptv5pcnt,0.026,146157,1,0.02,76,0.000520166727124641,39.2135,5.3462,287.6229
FCN3,ptv5pcnt,0.0259,146157,5,0.1,4903,0.0335575981985805,3.1999,1.2697,8.0649
SIAE,ptv5pcnt,0.0257,146157,1,0.02,75,0.000513322428083528,39.7366,5.4166,291.5092
RASEF,ptv5pcnt,0.0257,146157,1,0.02,75,0.000513322428083528,39.7366,5.4166,291.5092
SERINC2,ptv5pcnt,0.0253,146157,1,0.02,74,0.000506478129042414,40.2739,5.4889,295.5019
ARHGAP22,ptv5pcnt,0.025,146157,1,0.02,73,0.0004996338300013,40.8258,5.5631,299.6053
OR2T1,ptv5pcnt,0.025,146157,1,0.02,73,0.0004996338300013,40.8258,5.5631,299.6053
SERGEF,ptv5pcnt,0.0248,146157,2,0.04,709,0.00485260802014962,8.5448,2.0728,35.2249
APBB3,ptv5pcnt,0.0247,146157,1,0.02,72,0.000492789530960187,41.3931,5.6394,303.8243
PER1,ptv5pcnt,0.0243,146157,1,0.02,71,0.000485945231919073,41.9764,5.7178,308.1637
PKP3,ptv5pcnt,0.0243,146157,1,0.02,71,0.000485945231919073,41.9764,5.7178,308.1637
GBGT1,ptv5pcnt,0.0241,146157,2,0.04,698,0.00477732073069737,8.6801,2.1055,35.7838
EME2,ptv5pcnt,0.0239,146157,5,0.1,4802,0.032866323995428,3.2696,1.2973,8.2405
NCR2,ptv5pcnt,0.0237,146157,1,0.02,69,0.000472256633836846,43.1937,5.8813,317.2251
METTL25,ptv5pcnt,0.0237,146157,1,0.02,69,0.000472256633836846,43.1937,5.8813,317.2251
NDRG1,ptv5pcnt,0.0237,146157,1,0.02,69,0.000472256633836846,43.1937,5.8813,317.2251
UAP1L1,ptv5pcnt,0.0237,146157,1,0.02,69,0.000472256633836846,43.1937,5.8813,317.2251
SEC24D,ptv5pcnt,0.0233,146157,1,0.02,68,0.000465412334795732,43.8292,5.9666,321.9584
TXNRD3,ptv5pcnt,0.0233,146157,1,0.02,68,0.000465412334795732,43.8292,5.9666,321.9584
PRDX5,ptv5pcnt,0.0233,146157,1,0.02,68,0.000465412334795732,43.8292,5.9666,321.9584
TAS2R13,ptv5pcnt,0.023,146157,1,0.02,67,0.000458568035754618,44.4837,6.0544,326.8351
HADH,ptv5pcnt,0.023,146157,1,0.02,67,0.000458568035754618,44.4837,6.0544,326.8351
TRIP6,ptv5pcnt,0.023,146157,1,0.02,67,0.000458568035754618,44.4837,6.0544,326.8351
MAGEB2,ptv5pcnt,0.0227,146157,1,0.02,66,0.000451723736713505,45.158,6.1449,331.8617
MAPKAPK3,ptv5pcnt,0.0223,146157,1,0.02,65,0.000444879437672391,45.8531,6.238,337.0452
KLHL30,ptv5pcnt,0.0223,146157,1,0.02,65,0.000444879437672391,45.8531,6.238,337.0452
SHARPIN,ptv5pcnt,0.0223,146157,1,0.02,65,0.000444879437672391,45.8531,6.238,337.0452
GCNT1,ptv5pcnt,0.0223,146157,1,0.02,65,0.000444879437672391,45.8531,6.238,337.0452
TMEM106A,ptv5pcnt,0.0217,146157,1,0.02,63,0.000431190839590163,47.3094,6.4331,347.9134
ARSB,ptv5pcnt,0.0217,146157,1,0.02,63,0.000431190839590163,47.3094,6.4331,347.9134
EXTL2,ptv5pcnt,0.0217,146157,1,0.02,63,0.000431190839590163,47.3094,6.4331,347.9134
PACSIN3,ptv5pcnt,0.021,146157,1,0.02,61,0.000417502241507936,48.8612,6.6408,359.5054
OR5K4,ptv5pcnt,0.021,146157,1,0.02,61,0.000417502241507936,48.8612,6.6408,359.5054
OR2F2,ptv5pcnt,0.021,146157,1,0.02,61,0.000417502241507936,48.8612,6.6408,359.5054
ATP2A3,ptv5pcnt,0.0207,146157,1,0.02,60,0.000410657942466822,49.6759,6.7498,365.5957
SYT5,ptv5pcnt,0.0203,146157,1,0.02,59,0.000403813643425709,50.5182,6.8624,371.8959
RMDN3,ptv5pcnt,0.0203,146157,1,0.02,59,0.000403813643425709,50.5182,6.8624,371.8959
TMUB2,ptv5pcnt,0.0197,146157,1,0.02,57,0.000390125045343481,52.2914,7.0992,385.1705
RIPPLY2,ptv5pcnt,0.0197,146157,1,0.02,57,0.000390125045343481,52.2914,7.0992,385.1705
SNX22,ptv5pcnt,0.0197,146157,1,0.02,57,0.000390125045343481,52.2914,7.0992,385.1705
LRIG1,ptv5pcnt,0.0197,146157,2,0.04,626,0.00428453119973718,9.6832,2.3483,39.9282
USP38,ptv5pcnt,0.0197,146157,1,0.02,57,0.000390125045343481,52.2914,7.0992,385.1705
CEP57,ptv5pcnt,0.0197,146157,1,0.02,57,0.000390125045343481,52.2914,7.0992,385.1705
SLC25A16,ptv5pcnt,0.0197,146157,1,0.02,57,0.000390125045343481,52.2914,7.0992,385.1705
SLC14A1,ptv5pcnt,0.0197,146157,1,0.02,57,0.000390125045343481,52.2914,7.0992,385.1705
TTLL1,ptv5pcnt,0.0197,146157,1,0.02,57,0.000390125045343481,52.2914,7.0992,385.1705
CNTNAP1,ptv5pcnt,0.019,146157,1,0.02,55,0.000376436447261254,54.1937,7.3529,399.4271
MRPL28,ptv5pcnt,0.019,146157,1,0.02,55,0.000376436447261254,54.1937,7.3529,399.4271
MST1,ptv5pcnt,0.0188,146157,5,0.1,4508,0.0308541000773406,3.4901,1.3847,8.7965
OXNAD1,ptv5pcnt,0.0186,146157,1,0.02,54,0.00036959214822014,55.1977,7.4867,406.9584
CHAC1,ptv5pcnt,0.0183,146157,1,0.02,53,0.000362747849179026,56.2395,7.6255,414.779
SLC25A45,ptv5pcnt,0.0183,146157,1,0.02,53,0.000362747849179026,56.2395,7.6255,414.779
CSGALNACT1,ptv5pcnt,0.018,146157,1,0.02,52,0.000355903550137913,57.3214,7.7694,422.9059
NUBPL,ptv5pcnt,0.018,146157,1,0.02,52,0.000355903550137913,57.3214,7.7694,422.9059
TEC,ptv5pcnt,0.018,146157,1,0.02,52,0.000355903550137913,57.3214,7.7694,422.9059
PRMT6,ptv5pcnt,0.0173,146157,1,0.02,50,0.000342214952055685,59.6151,8.0744,440.1534
BANF2,ptv5pcnt,0.0173,146157,1,0.02,50,0.000342214952055685,59.6151,8.0744,440.1534
MECR,ptv5pcnt,0.0173,146157,1,0.02,50,0.000342214952055685,59.6151,8.0744,440.1534
GIMD1,ptv5pcnt,0.017,146157,1,0.02,49,0.000335370653014571,60.8322,8.236,449.3154
DCAF8L1,ptv5pcnt,0.017,146157,1,0.02,49,0.000335370653014571,60.8322,8.236,449.3154
HBQ1,ptv5pcnt,0.0166,146157,1,0.02,48,0.000328526353973458,62.0999,8.4042,458.8666
COX7B2,ptv5pcnt,0.0163,146157,1,0.02,47,0.000321682054932344,63.4216,8.5794,468.8324
C11ORF74,ptv5pcnt,0.0163,146157,1,0.02,47,0.000321682054932344,63.4216,8.5794,468.8324
SGCE,ptv5pcnt,0.016,146157,1,0.02,46,0.00031483775589123,64.8008,8.7621,479.2405
MTMR10,ptv5pcnt,0.016,146157,1,0.02,46,0.00031483775589123,64.8008,8.7621,479.2405
OCIAD1,ptv5pcnt,0.0156,146157,1,0.02,45,0.000307993456850117,66.2413,8.9527,490.1209
SLC5A1,ptv5pcnt,0.0153,146157,1,0.02,44,0.000301149157809003,67.7472,9.1518,501.5064
OR52E6,ptv5pcnt,0.0149,146157,1,0.02,43,0.000294304858767889,69.3232,9.3599,513.4332
MCM2,ptv5pcnt,0.0149,146157,1,0.02,43,0.000294304858767889,69.3232,9.3599,513.4332
NLRP12,ptv5pcnt,0.0143,146157,2,0.04,527,0.00360694559466692,11.5101,2.7903,47.4805
XXYLT1,ptv5pcnt,0.0143,146157,1,0.02,41,0.000280616260685662,72.7058,9.806,539.0722
SPTB,ptv5pcnt,0.0139,146157,1,0.02,40,0.000273771961644548,74.524,10.0453,552.8759
DENND5A,ptv5pcnt,0.0139,146157,1,0.02,40,0.000273771961644548,74.524,10.0453,552.8759
CPNE2,ptv5pcnt,0.0139,146157,1,0.02,40,0.000273771961644548,74.524,10.0453,552.8759
ADGRF3,ptv5pcnt,0.0137,146157,4,0.08,2700,0.018479607411007,4.6186,1.6614,12.8394
PKN1,ptv5pcnt,0.0136,146157,1,0.02,39,0.000266927662603434,76.4354,10.2967,567.4045
OR6C70,ptv5pcnt,0.0135,146157,3,0.06,1447,0.00990370071249153,6.3812,1.9839,20.5255
MOB1A,ptv5pcnt,0.0133,146157,1,0.02,38,0.000260083363562321,78.4474,10.5609,582.7168
PDE6C,ptv5pcnt,0.0133,146157,1,0.02,38,0.000260083363562321,78.4474,10.5609,582.7168
LAMP5,ptv5pcnt,0.0133,146157,1,0.02,38,0.000260083363562321,78.4474,10.5609,582.7168
CGB2,ptv5pcnt,0.0133,146157,1,0.02,38,0.000260083363562321,78.4474,10.5609,582.7168
LGALS16,ptv5pcnt,0.0126,146157,1,0.02,36,0.000246394765480093,82.8067,11.1321,615.96
HOXB4,ptv5pcnt,0.0126,146157,1,0.02,36,0.000246394765480093,82.8067,11.1321,615.96
PIP5K1A,ptv5pcnt,0.0126,146157,1,0.02,36,0.000246394765480093,82.8067,11.1321,615.96
EIF2D,ptv5pcnt,0.0122,146157,1,0.02,35,0.00023955046643898,85.1732,11.4416,634.0446
GFOD2,ptv5pcnt,0.0119,146157,1,0.02,34,0.000232706167397866,87.6789,11.7687,653.2224
ZNF343,ptv5pcnt,0.0112,146157,3,0.06,1348,0.00922611510742127,6.8546,2.1308,22.0499
ZFP64,ptv5pcnt,0.0109,146157,1,0.02,31,0.000212173270274525,96.1659,12.8728,718.404
MYADML2,ptv5pcnt,0.0109,146157,1,0.02,31,0.000212173270274525,96.1659,12.8728,718.404
INAVA,ptv5pcnt,0.0109,146157,1,0.02,31,0.000212173270274525,96.1659,12.8728,718.404
ATP1A2,ptv5pcnt,0.0106,146157,1,0.02,30,0.000205328971233411,99.3721,13.2883,743.1185
ATP11C,ptv5pcnt,0.0106,146157,1,0.02,30,0.000205328971233411,99.3721,13.2883,743.1185
SEC63,ptv5pcnt,0.0099,146157,1,0.02,28,0.000191640373151184,106.4716,14.2054,798.0201
DCAF12,ptv5pcnt,0.0099,146157,1,0.02,28,0.000191640373151184,106.4716,14.2054,798.0201
BCKDK,ptv5pcnt,0.0099,146157,1,0.02,28,0.000191640373151184,106.4716,14.2054,798.0201
ODF2L,ptv5pcnt,0.0097,146157,2,0.04,429,0.00293620428863778,14.149,3.428,58.4004
DDN,ptv5pcnt,0.0089,146157,1,0.02,25,0.000171107476027843,119.2506,15.8456,897.4575
MCRS1,ptv5pcnt,0.0085,146157,1,0.02,24,0.000164263176986729,124.2202,16.4797,936.3414
SLC25A37,ptv5pcnt,0.0085,146157,1,0.02,24,0.000164263176986729,124.2202,16.4797,936.3414
SLC8A3,ptv5pcnt,0.0085,146157,1,0.02,24,0.000164263176986729,124.2202,16.4797,936.3414
STAR,ptv5pcnt,0.0078,146157,1,0.02,22,0.000150574578904501,135.5148,17.9136,1025.16
MMD,ptv5pcnt,0.0078,146157,1,0.02,22,0.000150574578904501,135.5148,17.9136,1025.16
SLC39A9,ptv5pcnt,0.0078,146157,7,0.14,6741,0.0461374198361475,3.3656,1.5135,7.4844
ARHGEF11,ptv5pcnt,0.0075,146157,1,0.02,21,0.000143730279863388,141.9689,18.7282,1076.1923
BAD,ptv5pcnt,0.0065,146157,1,0.02,18,0.000123197382740047,165.6338,21.6865,1265.0509
CD28,ptv5pcnt,0.0065,146157,1,0.02,18,0.000123197382740047,165.6338,21.6865,1265.0509
SOGA3,ptv5pcnt,0.0065,146157,1,0.02,18,0.000123197382740047,165.6338,21.6865,1265.0509
F11R,ptv5pcnt,0.0065,146157,1,0.02,18,0.000123197382740047,165.6338,21.6865,1265.0509
LIPK,ptv5pcnt,0.0064,146157,2,0.04,344,0.00235443887014311,17.6554,4.2741,72.9301
CLCNKA,ptv5pcnt,0.0062,146157,2,0.04,341,0.00233390597301977,17.8111,4.3117,73.5758
LOXL1,ptv5pcnt,0.0061,146157,1,0.02,17,0.000116353083698933,175.3782,22.8916,1343.6137
TGM2,ptv5pcnt,0.036,146157,1,0.02,106,0.000725495698358053,28.1095,3.8461,205.4384
VWCE,ptv5pcnt,0.0353,146157,1,0.02,104,0.000711807100275825,28.6505,3.9195,209.4287
TMEM59,ptv5pcnt,0.0353,146157,1,0.02,104,0.000711807100275825,28.6505,3.9195,209.4287
TM4SF4,ptv5pcnt,0.0353,146157,1,0.02,104,0.000711807100275825,28.6505,3.9195,209.4287
OTOP1,ptv5pcnt,0.0351,146157,2,0.04,857,0.00586556427823444,7.0619,1.7136,29.1024
PCOLCE2,ptv5pcnt,0.0346,146157,1,0.02,102,0.000698118502193598,29.2127,3.9957,213.5769
UGT2B17,ptv5pcnt,0.006,146157,3,0.06,1073,0.007343932871115,8.6277,2.6812,27.7624
AQP4,ptv5pcnt,0.0058,146157,1,0.02,16,0.000109508784657819,186.3406,24.2384,1432.5549
SIPA1L1,ptv5pcnt,0.0058,146157,1,0.02,16,0.000109508784657819,186.3406,24.2384,1432.5549
TMEM63C,ptv5pcnt,0.0051,146157,1,0.02,14,0.0000958201865755919,212.9636,27.4699,1651.0239
FNIP2,ptv5pcnt,0.0048,146157,1,0.02,13,0.0000889758875344782,229.3469,29.4313,1787.2125
ZNF837,ptv5pcnt,0.0046,146157,2,0.04,292,0.0019985353200052,20.8069,5.0336,86.0085
TM9SF4,ptv5pcnt,0.0044,146157,1,0.02,12,0.0000821315884933644,248.4609,31.6938,1947.7891
RBP2,ptv5pcnt,0.0044,146157,1,0.02,12,0.0000821315884933644,248.4609,31.6938,1947.7891
NRTN,ptv5pcnt,0.0041,146157,1,0.02,11,0.0000752872894522507,271.0501,34.3322,2139.9186
PICK1,ptv5pcnt,0.0041,146157,1,0.02,11,0.0000752872894522507,271.0501,34.3322,2139.9186
GGCT,ptv5pcnt,0.004,146157,2,0.04,272,0.00186164933918293,22.3399,5.4026,92.3768
TIMM13,ptv5pcnt,0.0038,146157,1,0.02,10,0.000068442990411137,298.1571,37.4485,2373.8632
SKI,ptv5pcnt,0.0038,146157,1,0.02,10,0.000068442990411137,298.1571,37.4485,2373.8632
C11ORF86,ptv5pcnt,0.0038,146157,1,0.02,10,0.000068442990411137,298.1571,37.4485,2373.8632
PSMB2,ptv5pcnt,0.0024,146157,1,0.02,6,0.0000410657942466822,496.9422,58.7323,4204.6987
CEP72,ptv5pcnt,0.0018,146157,2,0.04,177,0.00121144093027713,34.3526,8.2855,142.4295
TMC3,ptv5pcnt,0.0017,146157,8,0.16,6586,0.0450765534847749,4.0351,1.8937,8.598
GALNTL5,ptv5pcnt,0.0016,146157,2,0.04,166,0.00113615364082487,36.6318,8.8308,151.9559
EFCAB12,ptv5pcnt,0.0011,146157,3,0.06,588,0.00402444783617486,15.7967,4.9029,50.8952
PRCC,ptv5pcnt,0.0006841,146157,1,0.02,1,0.0000068442990411137,2981.7551,183.8827,48350.745
BARX1,ptv5pcnt,0.0006841,146157,1,0.02,1,0.0000068442990411137,2981.7551,183.8827,48350.745
RHD,ptv5pcnt,0.0001684,146157,2,0.04,53,0.000362747849179026,114.8223,27.207,484.5868
APBB3,ptvraredmg,0.0958,146157,1,0.02,293,0.00200537961904632,10.1563,1.3978,73.7963
CHADL,ptvraredmg,0.0955,146157,1,0.02,292,0.0019985353200052,10.1912,1.4026,74.0503
ZSCAN5B,ptvraredmg,0.0955,146157,1,0.02,292,0.0019985353200052,10.1912,1.4026,74.0503
DNAJC1,ptvraredmg,0.0955,146157,1,0.02,292,0.0019985353200052,10.1912,1.4026,74.0503
MGAT4B,ptvraredmg,0.0952,146157,1,0.02,291,0.00199169102096409,10.2262,1.4074,74.3062
CYP4X1,ptvraredmg,0.0952,146157,1,0.02,291,0.00199169102096409,10.2262,1.4074,74.3062
CYP20A1,ptvraredmg,0.0952,146157,1,0.02,291,0.00199169102096409,10.2262,1.4074,74.3062
NDST4,ptvraredmg,0.0952,146157,1,0.02,291,0.00199169102096409,10.2262,1.4074,74.3062
LMX1A,ptvraredmg,0.0952,146157,1,0.02,291,0.00199169102096409,10.2262,1.4074,74.3062
IPO13,ptvraredmg,0.0952,146157,1,0.02,291,0.00199169102096409,10.2262,1.4074,74.3062
GALNT18,ptvraredmg,0.0952,146157,1,0.02,291,0.00199169102096409,10.2262,1.4074,74.3062
AAGAB,ptvraredmg,0.0952,146157,1,0.02,291,0.00199169102096409,10.2262,1.4074,74.3062
ALKBH1,ptvraredmg,0.0946,146157,1,0.02,289,0.00197800242288186,10.2972,1.4171,74.8231
PCDHB14,ptvraredmg,0.0946,146157,1,0.02,289,0.00197800242288186,10.2972,1.4171,74.8231
SERPINB8,ptvraredmg,0.0946,146157,1,0.02,289,0.00197800242288186,10.2972,1.4171,74.8231
RASEF,ptvraredmg,0.0942,146157,1,0.02,288,0.00197115812384075,10.333,1.422,75.0843
SH3RF1,ptvraredmg,0.0939,146157,1,0.02,287,0.00196431382479963,10.3691,1.427,75.3474
CCKAR,ptvraredmg,0.0939,146157,1,0.02,287,0.00196431382479963,10.3691,1.427,75.3474
BMP7,ptvraredmg,0.0933,146157,1,0.02,285,0.00195062522671741,10.442,1.437,75.8789
SLC25A37,ptvraredmg,0.0933,146157,1,0.02,285,0.00195062522671741,10.442,1.437,75.8789
TRIP6,ptvraredmg,0.0933,146157,1,0.02,285,0.00195062522671741,10.442,1.437,75.8789
LRRC3C,ptvraredmg,0.0933,146157,1,0.02,285,0.00195062522671741,10.442,1.437,75.8789
APLP1,ptvraredmg,0.093,146157,1,0.02,284,0.00194378092767629,10.4788,1.442,76.1476
BHMT2,ptvraredmg,0.093,146157,1,0.02,284,0.00194378092767629,10.4788,1.442,76.1476
SYT9,ptvraredmg,0.093,146157,1,0.02,284,0.00194378092767629,10.4788,1.442,76.1476
ACAP2,ptvraredmg,0.0927,146157,1,0.02,283,0.00193693662863518,10.5159,1.4471,76.4181
TARBP2,ptvraredmg,0.0927,146157,1,0.02,283,0.00193693662863518,10.5159,1.4471,76.4181
ASCC2,ptvraredmg,0.0927,146157,1,0.02,283,0.00193693662863518,10.5159,1.4471,76.4181
RGS20,ptvraredmg,0.0927,146157,1,0.02,283,0.00193693662863518,10.5159,1.4471,76.4181
ZNF426,ptvraredmg,0.0924,146157,1,0.02,282,0.00193009232959406,10.5533,1.4522,76.6905
CPSF3,ptvraredmg,0.0921,146157,1,0.02,281,0.00192324803055295,10.5909,1.4574,76.9649
TSPAN2,ptvraredmg,0.0921,146157,1,0.02,281,0.00192324803055295,10.5909,1.4574,76.9649
TMPRSS9,ptvraredmg,0.0918,146157,2,0.04,1483,0.0101500954779716,4.0634,0.9867,16.7341
ACAT2,ptvraredmg,0.0914,146157,1,0.02,279,0.00190955943247072,10.667,1.4678,77.5196
LIPK,ptvraredmg,0.0914,146157,1,0.02,279,0.00190955943247072,10.667,1.4678,77.5196
DRC3,ptvraredmg,0.0914,146157,1,0.02,279,0.00190955943247072,10.667,1.4678,77.5196
SYT5,ptvraredmg,0.0914,146157,1,0.02,279,0.00190955943247072,10.667,1.4678,77.5196
STT3B,ptvraredmg,0.0914,146157,1,0.02,279,0.00190955943247072,10.667,1.4678,77.5196
SDR39U1,ptvraredmg,0.0911,146157,1,0.02,278,0.00190271513342961,10.7054,1.4731,77.8
CSTB,ptvraredmg,0.0911,146157,1,0.02,278,0.00190271513342961,10.7054,1.4731,77.8
LMAN1,ptvraredmg,0.0908,146157,1,0.02,277,0.0018958708343885,10.7441,1.4784,78.0823
RIPK3,ptvraredmg,0.0908,146157,1,0.02,277,0.0018958708343885,10.7441,1.4784,78.0823
SMG9,ptvraredmg,0.0908,146157,1,0.02,277,0.0018958708343885,10.7441,1.4784,78.0823
GATA3,ptvraredmg,0.0908,146157,1,0.02,277,0.0018958708343885,10.7441,1.4784,78.0823
HAO2,ptvraredmg,0.0908,146157,1,0.02,277,0.0018958708343885,10.7441,1.4784,78.0823
MYLK3,ptvraredmg,0.0908,146157,1,0.02,277,0.0018958708343885,10.7441,1.4784,78.0823
FGG,ptvraredmg,0.0908,146157,1,0.02,277,0.0018958708343885,10.7441,1.4784,78.0823
CCKBR,ptvraredmg,0.0905,146157,1,0.02,276,0.00188902653534738,10.7831,1.4837,78.3668
EMILIN3,ptvraredmg,0.0902,146157,1,0.02,275,0.00188218223630627,10.8224,1.4891,78.6533
FBXO24,ptvraredmg,0.0902,146157,1,0.02,275,0.00188218223630627,10.8224,1.4891,78.6533
HIST1H4E,ptvraredmg,0.0899,146157,1,0.02,274,0.00187533793726515,10.862,1.4946,78.9419
UROS,ptvraredmg,0.0896,146157,1,0.02,273,0.00186849363822404,10.9018,1.5,79.2326
ZBED8,ptvraredmg,0.0896,146157,1,0.02,273,0.00186849363822404,10.9018,1.5,79.2326
SEC13,ptvraredmg,0.0893,146157,1,0.02,272,0.00186164933918293,10.942,1.5055,79.5255
ARL6IP4,ptvraredmg,0.0893,146157,1,0.02,272,0.00186164933918293,10.942,1.5055,79.5255
ANXA1,ptvraredmg,0.0893,146157,1,0.02,272,0.00186164933918293,10.942,1.5055,79.5255
FRRS1,ptvraredmg,0.0889,146157,1,0.02,271,0.00185480504014181,10.9825,1.5111,79.8206
TOM1,ptvraredmg,0.0889,146157,1,0.02,271,0.00185480504014181,10.9825,1.5111,79.8206
SFTPD,ptvraredmg,0.0889,146157,1,0.02,271,0.00185480504014181,10.9825,1.5111,79.8206
NEIL2,ptvraredmg,0.0889,146157,1,0.02,271,0.00185480504014181,10.9825,1.5111,79.8206
CRLF1,ptvraredmg,0.0889,146157,1,0.02,271,0.00185480504014181,10.9825,1.5111,79.8206
GJB7,ptvraredmg,0.0886,146157,1,0.02,270,0.0018479607411007,11.0232,1.5167,80.1178
CABLES2,ptvraredmg,0.0886,146157,1,0.02,270,0.0018479607411007,11.0232,1.5167,80.1178
HOXA3,ptvraredmg,0.0886,146157,1,0.02,270,0.0018479607411007,11.0232,1.5167,80.1178
RFC3,ptvraredmg,0.0883,146157,1,0.02,269,0.00184111644205959,11.0643,1.5223,80.4173
FGF3,ptvraredmg,0.088,146157,1,0.02,268,0.00183427214301847,11.1056,1.528,80.719
PRKCD,ptvraredmg,0.088,146157,1,0.02,268,0.00183427214301847,11.1056,1.528,80.719
VAT1L,ptvraredmg,0.088,146157,1,0.02,268,0.00183427214301847,11.1056,1.528,80.719
PLIN3,ptvraredmg,0.088,146157,1,0.02,268,0.00183427214301847,11.1056,1.528,80.719
FUT4,ptvraredmg,0.0874,146157,1,0.02,266,0.00182058354493625,11.1893,1.5394,81.3292
SPR,ptvraredmg,0.0871,146157,1,0.02,265,0.00181373924589513,11.2316,1.5452,81.6378
AMPH,ptvraredmg,0.0871,146157,1,0.02,265,0.00181373924589513,11.2316,1.5452,81.6378
ERI2,ptvraredmg,0.0871,146157,1,0.02,265,0.00181373924589513,11.2316,1.5452,81.6378
ABCC1,ptvraredmg,0.087,146157,2,0.04,1436,0.00982841342303928,4.1977,1.0193,17.288
CREB5,ptvraredmg,0.0868,146157,1,0.02,264,0.00180689494685402,11.2742,1.5511,81.9487
GZF1,ptvraredmg,0.0868,146157,1,0.02,264,0.00180689494685402,11.2742,1.5511,81.9487
ANKRD18A,ptvraredmg,0.0868,146157,1,0.02,264,0.00180689494685402,11.2742,1.5511,81.9487
SH2D5,ptvraredmg,0.0868,146157,1,0.02,264,0.00180689494685402,11.2742,1.5511,81.9487
MTSS1,ptvraredmg,0.0868,146157,1,0.02,264,0.00180689494685402,11.2742,1.5511,81.9487
HS3ST6,ptvraredmg,0.0868,146157,1,0.02,264,0.00180689494685402,11.2742,1.5511,81.9487
LUZP1,ptvraredmg,0.0864,146157,1,0.02,263,0.0018000506478129,11.3171,1.5569,82.262
KIAA1522,ptvraredmg,0.0861,146157,1,0.02,262,0.00179320634877179,11.3604,1.5629,82.5777
SHC4,ptvraredmg,0.0861,146157,1,0.02,262,0.00179320634877179,11.3604,1.5629,82.5777
CACNA1E,ptvraredmg,0.0859,146157,2,0.04,1425,0.00975312613358703,4.2305,1.0272,17.4229
MYOT,ptvraredmg,0.0858,146157,1,0.02,261,0.00178636204973068,11.404,1.5689,82.8959
CLBA1,ptvraredmg,0.0852,146157,1,0.02,259,0.00177267345164845,11.4922,1.5809,83.5395
PATL2,ptvraredmg,0.0852,146157,1,0.02,259,0.00177267345164845,11.4922,1.5809,83.5395
STYXL1,ptvraredmg,0.0852,146157,1,0.02,259,0.00177267345164845,11.4922,1.5809,83.5395
SNX18,ptvraredmg,0.0849,146157,1,0.02,258,0.00176582915260734,11.5369,1.5871,83.8651
TMEM136,ptvraredmg,0.0849,146157,1,0.02,258,0.00176582915260734,11.5369,1.5871,83.8651
SBF1,ptvraredmg,0.0849,146157,2,0.04,1416,0.00969152744221701,4.2576,1.0338,17.5348
KAT2B,ptvraredmg,0.0849,146157,1,0.02,258,0.00176582915260734,11.5369,1.5871,83.8651
C7ORF61,ptvraredmg,0.0849,146157,1,0.02,258,0.00176582915260734,11.5369,1.5871,83.8651
ZC3H18,ptvraredmg,0.0849,146157,1,0.02,258,0.00176582915260734,11.5369,1.5871,83.8651
BTBD16,ptvraredmg,0.0846,146157,1,0.02,257,0.00175898485356622,11.5818,1.5932,84.1932
AKAP11,ptvraredmg,0.0846,146157,1,0.02,257,0.00175898485356622,11.5818,1.5932,84.1932
PPP6R2,ptvraredmg,0.0846,146157,1,0.02,257,0.00175898485356622,11.5818,1.5932,84.1932
NKX3-2,ptvraredmg,0.0846,146157,1,0.02,257,0.00175898485356622,11.5818,1.5932,84.1932
CACNG1,ptvraredmg,0.0764,146157,1,0.02,231,0.00158103307849727,12.8877,1.7721,93.726
