Gene,Collapsing model,P value,No. with QV,No. without QV,QV carrier median,QV non-carrier median,Effect size,Effect size standard error,Effect size LCI,Effect size UCI
LRRC7,raredmg,0.0214888061899452,357,254169,0.156658874765251,-0.0001920403,0.119693859556992,0.0520566880010427,0.0176641407221939,0.22172357839179
CCKAR,raredmg,0.0215544549068279,430,254096,-0.1341599,0.000265902,-0.109021420811895,0.0474389182660438,-0.202000434236922,-0.0160424073868672
MAP2K1,raredmg,0.0216041089036011,201,254325,-0.1517656,0.0001231028,-0.159326398016418,0.0693546304921943,-0.295259622367305,-0.0233931736655305
SLC27A6,raredmg,0.0216922105003759,337,254189,0.1241051,-0.000221585,0.122996318328176,0.0535761570068746,0.0179884808039967,0.228004155852356
ACTN3,raredmg,0.0217469931033364,2390,252136,-0.051144455,0.0005121075,-0.0463540686375847,0.0201998563813521,-0.0859452479122127,-0.00676288936295678
HTR1F,raredmg,0.0217841154457648,282,254244,0.1987377,-0.0002265091,0.134349160669951,0.0585622604123498,0.019568693574492,0.24912962776541
NPPA,raredmg,0.0217554548036839,106,254420,0.27646235,-0.00008863399,0.219103404085504,0.095485509962104,0.0319543535343891,0.406252454636619
TM2D2,raredmg,0.0217667604160691,82,254444,-0.38994945,0.0001378751,-0.249079524292185,0.108558459676745,-0.461851207303121,-0.0363078412812496
GKAP1,raredmg,0.0218576829010364,64,254462,0.1323069,-0.000049241105,0.281734042490988,0.122875256197986,0.0409018204836414,0.522566264498335
TSPOAP1,raredmg,0.0218559233006569,720,253806,0.086586025,-0.0003348395,0.0841065152976689,0.0366816583909418,0.0122114440640372,0.156001586531301
NR3C1,raredmg,0.0219320004457023,453,254073,-0.08598726,0.0001723439,-0.105919178613491,0.0462214788535181,-0.196512043289372,-0.01532631393761
AADACL3,raredmg,0.0219727513510316,170,254356,0.0621873658514821,-0.00007878577,0.172750424809605,0.0754087896495284,0.0249512101254187,0.320549639493791
NOP53,raredmg,0.0220170761303958,238,254288,0.201096778662745,-0.0001575715,0.145973247318337,0.0637413488428664,0.0210419051542298,0.270904589482444
OSR2,raredmg,0.0223646574489228,93,254433,0.2987329,-0.0001034063,0.232840114584808,0.101938165009506,0.0330440323936621,0.432636196775954
PIK3CB,raredmg,0.0223156321914173,697,253829,0.07266004,-0.0001723439,0.0851839443840074,0.0372801780281922,0.0121157906387773,0.158252098129237
TMEM35A,raredmg,0.0223234878429396,76,254450,-0.31838915,0.0001378751,-0.257647016793355,0.112764087049571,-0.478661617186295,-0.0366324164004157
ELAVL3,raredmg,0.0223811054319916,94,254432,-0.30382415,0.000108330409855097,-0.231574251537052,0.10139638943138,-0.430308468057708,-0.0328400350163975
RAB11B,raredmg,0.0224184253114952,121,254405,0.114028045334014,-0.00007386166,0.204059795152948,0.0893738173016958,0.0288894990653065,0.37923009124059
UBE2B,raredmg,0.0224367384155796,36,254490,-0.32917135,0.00002954466,-0.373994889553273,0.163824056840405,-0.695085667696278,-0.0529041114102679
INTS9,raredmg,0.0225628305523536,762,253764,0.05268284,-0.0001871162,0.0813307664846113,0.0356593320890615,0.0114394275117831,0.15122210545744
SMTNL1,raredmg,0.0225209660572894,212,254314,-0.12253785,0.00011817865,-0.15407511999579,0.0675330125105999,-0.286438021730633,-0.0217122182609469
FCGR2B,raredmg,0.0226042692844308,8,254518,-1.23287365221192,0.00001969644,-0.792335942879872,0.347504861234456,-1.47343619429746,-0.111235691462285
HOPX,raredmg,0.0227290996305526,191,254335,0.2263542,-0.0002018885,0.162066804768156,0.0711452286997985,0.0226240557301752,0.301509553806136
ITPKA,raredmg,0.0227146944608,88,254438,0.1758404,-0.00005908933,0.23874061432707,0.10479291362462,0.0333493010574838,0.444131927596655
ZC3HAV1,raredmg,0.0227132117976172,145,254381,0.2727779,-0.0001132545,0.186011703017889,0.0816471690720948,0.0259854311982872,0.34603797483749
P3H4,raredmg,0.022760440629978,308,254218,0.14031905,-0.000216660875543639,0.127624983444094,0.0560386468347779,0.0177907315931038,0.237459235295084
SRM,raredmg,0.0228343244227247,119,254407,0.1569081,-0.00006401344,0.205136432554821,0.0901219632177179,0.0284997904434448,0.381773074666198
AHDC1,raredmg,0.0230313905298799,425,254101,-0.04073858,0.0001231028,-0.1084562635874,0.047716556161644,-0.201979439876292,-0.0149330872985072
MGAT2,raredmg,0.023039841074782,395,254131,-0.1247899,0.000211736751087278,-0.112485718830391,0.0494924128779084,-0.209489526876873,-0.0154819107839099
KCNK7,raredmg,0.0230719464358314,152,254374,-0.229482714193179,0.0001477233,-0.181202671521681,0.079745748403074,-0.337502209588206,-0.0249031334551561
KIAA1143,raredmg,0.0232192409528927,14,254512,-0.22280113,0.00000984822,-0.596267611905921,0.262693599934622,-1.11114005520261,-0.0813951686092291
SF3B4,raredmg,0.0232477079041005,61,254465,-0.3095528,0.00008370987780916,-0.28562072908852,0.125859989004518,-0.532302947719572,-0.0389385104574675
SLC22A18,raredmg,0.0232709298978083,572,253954,0.1168486,-0.0002462055,0.0933511924236916,0.0411425255017877,0.0127129407351319,0.173989444112251
RTL8A,raredmg,0.0232723595877787,13,254513,1.15840749168846,-0.00002462055,0.618533885517534,0.272608299409817,0.0842288959212134,1.15283887511385
DNAJB4,raredmg,0.0234149349703464,248,254278,-0.054977445,0.0000984822098550965,-0.141534300835725,0.0624431818866207,-0.263921270420007,-0.0191473312514432
OLIG2,raredmg,0.0235169168671677,113,254413,0.1770412,-0.0001034063,0.209466559466355,0.0924819795658982,0.0282043483129076,0.390728770619802
BMP3,raredmg,0.0235502634977386,349,254177,0.0972912,-0.0001034063,0.119217188385309,0.0526484298096859,0.0160276714020489,0.222406705368568
EEF1AKMT4-ECE2,raredmg,0.0235852066543913,1217,253309,-0.009843456,0.00003446877,-0.0639349872954106,0.0282419146675615,-0.119288386129196,-0.00858158846162508
ENTPD8,raredmg,0.0235398411677933,285,254241,0.1512176,-0.0001526474,0.131918781787339,0.0582533151633745,0.0177438391326136,0.246093724442064
SLC10A5,raredmg,0.0235757798611594,217,254309,-0.1539676,0.0001231028,-0.151122867786944,0.0667507798428076,-0.281952614374525,-0.0202931211993639
ILF2,raredmg,0.0237114717647971,168,254358,-0.12060415,0.0000492411070484396,-0.171570146792058,0.0758560497348666,-0.320245979303951,-0.0228943142801646
RAB6B,raredmg,0.0238030637545958,139,254387,-0.1665568,0.00006401344,-0.188485294137772,0.0833892561133031,-0.35192601005333,-0.0250445782222136
CCDC25,raredmg,0.0238467646629559,164,254362,-0.222174,0.0001871162,-0.173480440995074,0.0767747554230055,-0.323956912130977,-0.0230039698591707
CSAG1,raredmg,0.0238914825576748,122,254404,-0.2664879,0.0001575715,-0.201061372894752,0.089009186865131,-0.375517003060494,-0.0266057427290104
DDT,raredmg,0.023864120566623,81,254445,-0.13829,0.00008370987780916,-0.24678025661902,0.109227506829351,-0.460863254188927,-0.032697259049112
DHX9,raredmg,0.0238732081363345,346,254180,-0.21491655,0.00022650908611286,-0.119455486109571,0.0528756608075714,-0.223090369782781,-0.0158206024363605
SNRPE,raredmg,0.0238458488488538,4,254522,1.3714105,-0.00000984822,1.11047124246024,0.491442155120199,0.147257737415956,2.07368474750453
NPTX2,raredmg,0.023938928149503,326,254200,-0.1290462,0.000108330409855097,-0.123002873404372,0.054471326229104,-0.229765218707682,-0.0162405281010608
PATE3,raredmg,0.024071035062613,2,254524,-1.37562275,0.00000984822,-1.56793364710277,0.69500387914703,-2.93012269718304,-0.205744597022503
PRTG,raredmg,0.0240986079377466,946,253580,0.01310836,-0.00003939288,0.0722135709046699,0.0320157065654583,0.0094636406919435,0.134963501117396
TNFRSF8,raredmg,0.0240854225495677,159,254367,0.2577315,-0.0001723439,0.175887322639815,0.0779719332932876,0.0230644148366833,0.328710230442947
OPCML,raredmg,0.0241282643741538,171,254355,0.1930907,-0.0001231028,0.169555190257243,0.0751876318315523,0.0221894389925082,0.316920941521979
JMJD1C,raredmg,0.024291128677725,582,253944,-0.1208071,0.0002462055,-0.0918761401186433,0.0407884012001271,-0.171820317629255,-0.0119319626080313
EEF1AKMT2,raredmg,0.0243674147519914,78,254448,-0.28359395,0.00008863398890458,-0.250584683556445,0.111306677605232,-0.468742800343857,-0.0324265667690329
OR9Q2,raredmg,0.0243728622072643,94,254432,0.1915946,-0.00008863399,0.228262030876637,0.101395101843321,0.0295303379942062,0.426993723759068
FRAT1,raredmg,0.024439320903222,43,254483,-0.3315112,0.00005416522,-0.337309185404012,0.14990419776934,-0.631117411356753,-0.0435009594512705
CELSR3,raredmg,0.0244933139258118,2583,251943,-0.03258861,0.0002905225,-0.0437226224956589,0.0194381946006102,-0.0818209650125055,-0.00562427997881234
LRRFIP1,raredmg,0.0244979483045874,697,253829,-0.1068741,0.0003791565,-0.0838538159559958,0.0372809204618168,-0.156923424851311,-0.0107842070606807
LRTM1,raredmg,0.0245322046494015,197,254329,-0.09295811,0.0001132545,-0.157531656617238,0.0700544299709933,-0.294836469265506,-0.0202268439689706
TAP1,raredmg,0.0245485795905294,733,253793,-0.09664804,0.0002412814,-0.081743939427746,0.0363557400320237,-0.153000219378251,-0.0104876594772411
WIF1,raredmg,0.024558098168325,256,254270,0.1240227,-0.00008863399,0.138181890185544,0.0614606872753447,0.0177205838117836,0.258643196559305
TTC1,raredmg,0.0245938417876424,203,254323,0.006967673,-0.00000492411,0.155121104481329,0.0690121355239714,0.0198591611252949,0.290383047837363
DCUN1D3,raredmg,0.0246934945957806,308,254218,0.08168346,-0.0001083304,0.125872246242044,0.0560384235289665,0.0160384320644829,0.235706060419604
PSMC1,raredmg,0.0246509923490131,146,254380,0.1690907,-0.00008863399,0.182821537430658,0.0813682285108973,0.0233419816647179,0.342301093196599
TMEM189-UBE2V1,raredmg,0.0246550235571242,151,254375,-0.2362672,0.0001231028,-0.179763016464833,0.0800092203197905,-0.33657895245477,-0.0229470804748962
B4GALT2,raredmg,0.0247387058775927,315,254211,-0.202581215793658,0.0002314332,-0.124428963150465,0.0554132788825818,-0.233037510509276,-0.0158204157916547
SPPL2B,raredmg,0.0247487909770669,740,253786,0.05051824,-0.0001378751,0.0812445619438383,0.0361840420417741,0.0103248054707646,0.152164318416912
CXCR5,raredmg,0.0247812944093999,111,254415,0.2459699,-0.00006401344,0.209465996646516,0.0933113054632151,0.0265783288730859,0.392353664419945
RBPJL,raredmg,0.0248742208518947,638,253888,-0.04933498,0.000108330409855097,-0.0874044065299468,0.0389613162913955,-0.163767546393265,-0.011041266666629
RCC1,raredmg,0.0248424891719278,473,254053,0.06901692,-0.0001723439,0.10150046716146,0.0452348290974522,0.0128414096689674,0.190159524653952
IRAK1BP1,raredmg,0.0249638893048176,174,254352,0.21358435,-0.0001280269,0.167112659600216,0.0745381682146477,0.0210198396872573,0.313205479513174
PPARD,raredmg,0.0249766551637131,630,253896,0.1038537,-0.000295446621093447,0.0878948797011385,0.0392076843586144,0.0110488650028388,0.164740894399438
ATP1A3,raredmg,0.0250326524772731,635,253891,0.08834994,-0.000132951,0.0875160929705759,0.0390537887229883,0.010971709609877,0.164060476331275
COA1,raredmg,0.0251948805488751,17,254509,0.8195502,-0.00004431699,0.533620053143245,0.238391945797111,0.0663782032262381,1.00086190306025
VIPR2,raredmg,0.0252313827452931,320,254206,-0.14291035,0.00011817865,-0.123035528114713,0.0549792259078822,-0.230793343230106,-0.0152777129993195
KRTAP6-2,raredmg,0.0254156413937511,49,254477,-0.551308901793913,0.0000935581,-0.313853999840697,0.140424384585505,-0.589082045015635,-0.0386259546657581
NAXD,raredmg,0.0254079740493985,409,254117,0.08542384,-0.0001821921,0.108716212735901,0.0486392062050517,0.0133846669919656,0.204047758479837
RFWD3,raredmg,0.0253996913418669,203,254323,0.1315121,-0.000132951,0.154261428873459,0.0690120596379441,0.0189996342520125,0.289523223494905
ZNF17,raredmg,0.0254778459103299,46,254480,0.35097455,-0.00006893755,0.32378911371994,0.144930928200033,0.0397283633621873,0.607849864077693
FAM131A,raredmg,0.0255975336700719,32,254494,-0.2386941,0.00002954466,-0.387884363089314,0.173761759504994,-0.728452773169096,-0.0473159530095326
OR10W1,raredmg,0.0256103230470157,136,254390,0.2845899,-0.0000984822,0.188172690307563,0.0843036137030965,0.0229398579246798,0.353405522690447
ST5,raredmg,0.0255861095258564,735,253791,0.09368017,-0.0002708261,0.0810525617332011,0.0363065535583875,0.00989268595799593,0.152212437508406
CPD,raredmg,0.0256710919063508,695,253831,0.03587984,-0.0000935581,0.0832981315763156,0.0373339239914509,0.0101246371778407,0.156471625974791
KLC3,raredmg,0.0256558439240245,676,253850,0.044336565,-0.0000984822,0.0844654267656303,0.0378531937440843,0.0102741775138396,0.158656676017421
LRRC23,raredmg,0.0257492372733331,308,254218,0.19036244752635,-0.0001969644,0.124965175037729,0.0560385455273115,0.0151311217466691,0.234799228328789
DNAJC11,raredmg,0.0257985164900542,160,254366,0.1021399,-0.0001083304,0.173274108262765,0.0777277303533826,0.0209298317028772,0.325618384822652
RDH12,raredmg,0.0257786099414832,478,254048,0.09629204,-0.0001378751,0.100325561553292,0.0449982454805451,0.0121302016343653,0.188520921472219
SMAD9,raredmg,0.0259603795778826,1022,253504,0.051336815,-0.000216660875543639,0.0686012345942732,0.0308068580600532,0.00822061518207001,0.128981854006476
ZNF551,raredmg,0.0259786307273909,200,254326,0.1482429,-0.0001083304,0.154805803295203,0.0695273917475392,0.0185339714956814,0.291077635094725
MFAP3L,raredmg,0.0260749697603964,275,254251,-0.1238768,0.0001723439,-0.131953947704363,0.0593023094227149,-0.248184891104615,-0.0157230043041106
RIC8A,raredmg,0.0261607092356572,558,253968,-0.0919543167636565,0.0002462055,-0.0926321967140449,0.0416543379583227,-0.174273587154639,-0.0109908062734508
CGAS,raredmg,0.0262097824842794,272,254254,0.14306325,-0.000206812625543639,0.132558665035115,0.0596277866188044,0.0156897950191033,0.249427535051127
SASH3,raredmg,0.0262122028311846,192,254334,-0.2146401,0.0001969644,-0.157753561246362,0.0709621478960212,-0.296837476796259,-0.0186696456964641
FBXL13,raredmg,0.0263464025441382,103,254423,-0.1289893,0.00007386166,-0.215145462977567,0.0968652358636592,-0.404998739464108,-0.0252921864910266
UBE2J2,raredmg,0.0263506260975862,77,254449,0.4213723,-0.00007386166,0.248812239380045,0.11202622010619,0.0292438384988583,0.468380640261231
USP9X,raredmg,0.0263211817948361,505,254021,0.08147081,-0.0001427992,0.0972691692441042,0.0437862859489237,0.0114492176540364,0.183089120834172
ZNF362,raredmg,0.0263158724821715,77,254449,0.2034056,-0.0000935581,0.248871185470167,0.112026863675675,0.0293015232099699,0.468440847730363
AMDHD1,raredmg,0.0263830904153179,376,254150,-0.1480521,0.0001969644,-0.112638095590947,0.050725569143716,-0.212058856999449,-0.0132173341824465
ARFGEF3,raredmg,0.0263634845626856,1113,253413,0.08997148,-0.0003791565,0.0655727368763853,0.0295262552755511,0.00770206473626355,0.123443409016507
RPS11,raredmg,0.0263963600789178,66,254460,0.21989875,-0.00007878577,0.268660402148072,0.120999495958765,0.0315046201363975,0.505816184159747
CLDN7,raredmg,0.0264808477146243,501,254025,-0.1412138,0.0002412814,-0.0975415858909255,0.0439554848706157,-0.183693162850764,-0.011390008931087
BRSK2,raredmg,0.0265892017186058,515,254011,0.101052,-0.000221585,0.0961392555529337,0.043354616037935,0.0111653654650256,0.181113145640842
TESPA1,raredmg,0.0265671647752498,132,254394,0.15489445,-0.00007878577,0.189780962918502,0.0855704840673484,0.0220650984406422,0.357496827396362
ZNF438,raredmg,0.0265593740234188,145,254381,0.1985016,-0.0001034063,0.181088673375589,0.0816470056375414,0.0210627218833497,0.341114624867829
SLC30A3,raredmg,0.0266192031325583,226,254300,-0.097278993817297,0.00008863398890458,-0.145017283376388,0.0654094355500954,-0.273218030957283,-0.0168165357954927
PLIN5,raredmg,0.0268002669781692,310,254216,0.16526375,-0.0002363573,0.123692697777589,0.0558576415005728,0.0142132115497242,0.233172184005453
RSC1A1,raredmg,0.0268264433218259,121,254405,-0.2603285,0.0001427992,-0.197879408142108,0.0893745376727294,-0.373051116137745,-0.0227077001464704
STAT6,raredmg,0.0268557860922153,634,253892,-0.0350225461612724,0.00008863398890458,-0.0865170497846596,0.0390839593922233,-0.163120566851657,-0.0099135327176627
TAF6,raredmg,0.026866048512422,352,254174,0.029046345,-0.00001969644,0.116038935404488,0.052423960446915,0.0132893723800758,0.2187884984289
CES3,raredmg,0.0269891943187795,238,254288,0.1059581,-0.0001280269,0.140973714522985,0.0637403591632473,0.0160443121045119,0.265903116941458
NR2C2AP,raredmg,0.0269666564204229,89,254437,-0.2349914,0.00005416522,-0.230499020815352,0.104203288329876,-0.434734684247219,-0.0262633573834852
EXOC2,raredmg,0.027084716818536,554,253972,-0.03568768,0.00006893755,-0.092400113633566,0.0418041901123129,-0.174335210295695,-0.0104650169714369
ISCU,raredmg,0.0270721314036006,97,254429,0.2114354,-0.0001034063,0.220639877583354,0.0998149644026886,0.0250052119029771,0.416274543263731
CACNA1C,raredmg,0.0272122455169822,1748,252778,-0.05720997,0.00030529485,-0.0520976804818017,0.0235899166291286,-0.0983332873448067,-0.00586207361879664
RTF2,raredmg,0.0272256538450673,100,254426,0.28647585,-0.00007878577,0.217090868067664,0.0983076763045724,0.0244104468227139,0.409771289312615
ERGIC3,raredmg,0.027309593894562,349,254177,0.1001611,-0.0001427992,0.116198749837294,0.0526482620666996,0.0130095616258098,0.219387938048779
ROS1,raredmg,0.02729470782704,1946,252580,-0.065019423439562,0.00062043795,-0.0493691126810902,0.0223663936283018,-0.0932066471242791,-0.00553157823790124
SIGLEC11,raredmg,0.0273150948498545,296,254230,0.1527852,-0.0001969644,0.126157241014709,0.0571623746132783,0.014120512715641,0.238193969313777
C12ORF65,raredmg,0.027443337008134,99,254427,-0.1457013,0.00006401344,-0.217875110203752,0.0988021344393062,-0.411524656193278,-0.0242255642142258
ECHDC2,raredmg,0.0274104378614316,459,254067,-0.1517456,0.0002609779,-0.101279988912822,0.0459187383807716,-0.191279490343741,-0.0112804874819019
FBXO28,raredmg,0.0273945104194243,49,254477,-0.1650691,0.00003446877,-0.309757585109844,0.14042469484767,-0.584986238390342,-0.0345289318293465
MX1,raredmg,0.0274115757256725,1044,253482,0.044021015,-0.0001871162,0.0672316542486692,0.0304819886249698,0.00748777025687774,0.126975538240461
CLK2,raredmg,0.0276219743229165,214,254312,-0.1675102,0.0001280269,-0.148052457325867,0.0672163229734266,-0.279794656021841,-0.0163102586298932
KLHL13,raredmg,0.0275895520511925,313,254213,-0.20033,0.00022158497222572,-0.122478107382193,0.0555938737919829,-0.23144061594247,-0.0135155988219166
GPR68,raredmg,0.027660919367634,179,254347,-0.2126944,0.0001821921,-0.161830381592867,0.0734899569476752,-0.305868735404438,-0.0177920277812971
LCOR,raredmg,0.0278113626507859,231,254295,-0.1665767,0.0001526474,-0.142333662970668,0.0646986001328373,-0.269141192109406,-0.0155261338319305
STK17A,raredmg,0.0278376318129708,159,254367,-0.1479511,0.0000935581,-0.171505008973969,0.0779717220535601,-0.324327502752874,-0.0186825151950641
CXCL16,raredmg,0.0278735517862326,25,254501,0.4021733,-0.00004431699,0.432306920636069,0.196585883826185,0.0470038361741035,0.817610005098034
MIB1,raredmg,0.0278656232917028,659,253867,-0.08652104,0.0001427992,-0.0843102945440025,0.0383370526818824,-0.159449894397319,-0.00917069469068578
DDR1,raredmg,0.027989627595031,1734,252792,-0.02092901,0.000206812625543639,-0.0520451733411969,0.0236844106601604,-0.098465985982517,-0.00562436069987676
GOLGA8M,raredmg,0.0280393406100906,68,254458,0.3580502,-0.00007878577,0.261868666613012,0.119207417525852,0.0282253104905195,0.495512022735504
MAN2B2,raredmg,0.0280054239265822,1636,252890,0.04813704,-0.000305294871093447,0.0535651426121756,0.0243785648588908,0.00578380627170974,0.101346478952642
PPIE,raredmg,0.028025627846731,172,254354,-0.22136425,0.0001378751,-0.164702912121647,0.0749692345637766,-0.311640610571631,-0.0177652136716621
UNC5A,raredmg,0.0280375330557116,576,253950,-0.07376601,0.0002462055,-0.0900669454813676,0.0409996525456055,-0.170425169989787,-0.00970872097294798
EXOC6B,raredmg,0.0280836395741296,372,254154,-0.1262342,0.0001575715,-0.111996355906306,0.0509971758588966,-0.211949459226051,-0.0120432525865602
JDP2,raredmg,0.0280477717792883,115,254411,-0.2072075,0.0001231028,-0.201374605280407,0.0916743349837944,-0.38105385461291,-0.0216953559479051
CC2D1A,raredmg,0.0281774506375885,319,254207,0.126775154113166,-0.0001132545,0.120858008414102,0.0550651251158292,0.0129318331442025,0.228784183684002
FOXP4,raredmg,0.0282319781985321,502,254024,0.045189215,-0.00011817865,0.0963439347137544,0.0439112527493488,0.0102790515308276,0.182408817896681
HOXC6,raredmg,0.0281832903615262,340,254186,-0.14096665,0.0001280269,-0.117066377694815,0.0533395660824904,-0.221610503322968,-0.0125222520666607
PTPRH,raredmg,0.0282307281347805,562,253964,0.0430708698579819,-0.00011817865,0.0910685629445185,0.0415065359357322,0.00971686052264395,0.172420265366393
RAB44,raredmg,0.0282297160011628,890,253636,0.05353099,-0.0002265091,0.0724136362613808,0.0330039237355922,0.00772682677553448,0.137100445747227
IPO8,raredmg,0.0282728891476414,639,253887,0.1308962,-0.000211736751087278,0.0853949089843118,0.0389310420802274,0.009091105766717,0.161698712201907
TMED8,raredmg,0.0282392368986491,212,254314,-0.062606625,0.0000492411070484396,-0.148166303521269,0.0675337523490994,-0.280530655319822,-0.0158019517227168
IL12A,raredmg,0.0284015990784868,36,254490,0.44197267053145,-0.00007878577,0.359055527845427,0.163824629695294,0.0379636269221318,0.680147428768723
PAQR8,raredmg,0.0285577673206063,164,254362,-0.12978214977546,0.0000984822098550965,-0.168102603827016,0.0767749429982255,-0.318579442605344,-0.0176257650486888
CCDC114,raredmg,0.0286542234441024,98,254428,-0.18743635,0.00007878576890458,-0.217302076244575,0.0993052422114215,-0.411937700037044,-0.0226664524521068
NAA10,raredmg,0.0287525874427926,16,254510,0.323057,-0.00002954466,0.537384134858049,0.24573157400676,0.0557568095806544,1.01901146013544
PDS5A,raredmg,0.0288511065957548,249,254277,-0.1249586,0.0001526474,-0.136198487019434,0.0623183613955047,-0.258340811773197,-0.0140561622656711
RBMX,raredmg,0.0288743399757735,164,254362,0.037602015,-0.00002954466,0.167780727977675,0.0767801290690195,0.017293724639033,0.318267731316317
STK26,raredmg,0.0289207863533319,103,254423,0.1750308,-0.0000935581,0.211615340585459,0.09686787993923,0.0217568817813831,0.401473799389535
ARIH2OS,raredmg,0.0290116850130483,75,254451,0.05570571,-0.00004431699,0.247830592057769,0.11350984398761,0.0253543279741672,0.470306856141371
DYNLT3,raredmg,0.0290268928891837,23,254503,0.3519224,-0.00002462055,0.447445276417957,0.204955529791324,0.0457379092910479,0.849152643544865
TMEM115,raredmg,0.0289975486451785,184,254342,-0.2288911,0.00016741975,-0.158272887812453,0.0724847960547588,-0.30034115310656,-0.0162046225183453
CAVIN4,raredmg,0.0291450446858137,333,254193,-0.08425756,0.0001526474,-0.117577710921074,0.0538968679306135,-0.223214133294441,-0.011941288547707
ROBO1,raredmg,0.0291804116219482,1284,253242,0.063470055,-0.000393928867823108,0.059976451593819,0.0274988515517648,0.00607943663101139,0.113873466556627
BNC2,raredmg,0.0292367473460446,634,253892,0.122522663048335,-0.0002855984,0.0852142330287435,0.0390838652602639,0.00861090045787424,0.161817565599613
TMEM200A,raredmg,0.0292095168367081,410,254116,0.1129494,-0.0002265091,0.105936580208968,0.0485800630740844,0.0107209534229097,0.201152206995027
ANXA2,raredmg,0.0293502395081527,214,254312,0.113387735,-0.0000984822,0.146448433624118,0.0672163404830567,0.0147062006097367,0.2781906666385
DDX18,raredmg,0.0293117937044572,341,254185,-0.0783587,0.00007386166,-0.116071574726681,0.0532614345177883,-0.220462564573731,-0.0116805848796298
SEMA3B,raredmg,0.0293460905683843,443,254083,-0.05814217,0.0001132545,-0.101835290787446,0.046738773734708,-0.193442039621332,-0.0102285419535594
EPHB4,raredmg,0.0294349745384374,701,253825,-0.01340875,0.0000935581,-0.0809518351308973,0.0371743901543801,-0.153812647467451,-0.00809102279434395
HSD11B1L,raredmg,0.0294186210767526,323,254203,0.06290758,-0.0001231028,0.119179809198968,0.0547237765173619,0.0119226680698031,0.226436950328133
LAMB4,raredmg,0.0295020571423844,832,253694,0.098884425,-0.000305294871093447,0.0742939215229695,0.0341310657501554,0.0073979437775047,0.141189899268434
RIDA,raredmg,0.0295550638603039,80,254446,-0.39085075,0.00007878576890458,-0.239158201429608,0.109906509700361,-0.454572026500791,-0.0237443763584242
ABTB2,raredmg,0.029604287210255,772,253754,-0.054482895,0.0001477233,-0.0770695952574023,0.0354284806254657,-0.146508471524136,-0.00763071899066874
BPTF,raredmg,0.0296406046729797,958,253568,-0.06531568,0.0003151431,-0.0691940378839144,0.0318152186907659,-0.131551017214244,-0.00683705855358435
NSDHL,raredmg,0.0296357996994637,251,254275,-0.2254954,0.0002018885,-0.135007707755127,0.0620743242532176,-0.25667172622455,-0.0133436892857035
ATL1,raredmg,0.0297622973746927,402,254124,0.160084878190523,-0.0002462055,0.106620919673699,0.049060548103586,0.0104635550563093,0.202778284291089
MLEC,raredmg,0.0298070482904491,77,254449,0.3245378,-0.0001132545,0.243396720206556,0.112027209073137,0.0238263809765549,0.462967059436557
PLEKHH2,raredmg,0.0298032652900352,1443,253083,0.09683604,-0.0005268798,0.056376958252779,0.0259477912365645,0.0055199801023887,0.107233936403169
ANKLE2,raredmg,0.0298945095227527,674,253852,0.0613198772770273,-0.00016741975,0.0823197248231619,0.0379091969362038,0.00801871080981585,0.156620738836508
BLOC1S1,raredmg,0.0298801727807592,118,254408,-0.25843815,0.000108330409855097,-0.196543588542108,0.0905027086285564,-0.373926481494773,-0.0191606955894428
C7ORF57,raredmg,0.0299037742849503,118,254408,-0.18329705,0.0000984822098550965,-0.196515606690563,0.0905028502806909,-0.37389877727763,-0.0191324361034952
ANAPC16,raredmg,0.029997250011051,108,254418,0.1884903,-0.00005908933,0.205290617503176,0.0945979179315972,0.0198812236376879,0.390700011368664
TSLP,raredmg,0.0299874951590434,105,254421,0.1841183,-0.00006401344,0.208213539615556,0.0959391053789761,0.020175454156049,0.396251625075064
COL18A1,raredmg,0.0300449462250984,2171,252355,0.03311084,-0.000300370742186893,0.045961179502503,0.0211850556643516,0.00443903593297667,0.0874833230720293
LDLR,raredmg,0.0302210469924453,1636,252890,-0.07042371,0.0004628664,-0.0528338340092892,0.0243789215766133,-0.100615869506969,-0.00505179851160975
NOD1,raredmg,0.0302415954967235,898,253628,-0.06729467,0.0002462055,-0.0711990987066336,0.03285722430396,-0.135598381222605,-0.00679981619066217
YDJC,raredmg,0.0303205188561546,184,254342,0.1659731,-0.00008863399,0.156995169832479,0.0724852922544437,0.0149259320002355,0.299064407664723
CHN1,raredmg,0.0304359284357178,366,254160,0.106815,-0.000177268,0.111277833605592,0.051413200245652,0.0105093335935289,0.212046333617655
KLHL35,raredmg,0.0304900081697588,368,254158,-0.095610335,0.00011817865,-0.110938730006944,0.0512732194180733,-0.211432871333725,-0.0104445886801628
CIR1,raredmg,0.0305202459955012,82,254444,0.28491605,-0.00008863399,0.234843469795703,0.108558762984543,0.02207119230958,0.447615747281827
MTMR9,raredmg,0.0305197738688905,1258,253268,-0.07017196,0.00039392885,-0.0600970836453099,0.027780404290542,-0.114545934460103,-0.00564823283051653
ST6GALNAC2,raredmg,0.0305096939203398,333,254193,0.09613355,-0.0001624956,0.116601086063226,0.0538966076239019,0.0109651738840652,0.222236998242387
BCL6B,raredmg,0.030607171974584,354,254172,-0.17298275,0.000216660861656499,-0.113028015297828,0.0522756341578642,-0.215486862755254,-0.0105691678404022
