Gene,Collapsing model,P value,No. with QV,No. without QV,QV carrier median,QV non-carrier median,Effect size,Effect size standard error,Effect size LCI,Effect size UCI
CNGA2,ptvraredmg,0.0714663149646234,866,253657,-0.102469555,0.0002265118,-0.0568891453300683,0.0315610627410531,-0.118747985787092,0.0049696951269555
TRPM7,ptvraredmg,0.0714418302302292,1319,253204,-0.0103015426872335,0.00007386253,0.0461333669256256,0.0255917407200901,-0.00402576172001366,0.0962924955712648
FOXE3,ptvraredmg,0.0716340019579071,212,254311,0.066231495,-0.00005909002,0.114744142634142,0.0636956237361784,-0.0100975795484808,0.239585864816765
RHBDF2,ptvraredmg,0.0716454974361865,750,253773,-0.033470915,0.00009848337,-0.0610669925219104,0.0339002731580722,-0.127510622951598,0.00537663790777723
MEGF6,ptvraredmg,0.0717241783384751,2334,252189,0.050242725,-0.0004431752,0.0347159396398046,0.0192772901368279,-0.00306703442547252,0.0724989137050817
TXLNB,ptvraredmg,0.071686578463854,596,253927,-0.04913882,0.0000787867,-0.0684733899481941,0.0380173082692594,-0.142986299292486,0.00603951939609819
SH2D3C,ptvraredmg,0.0717870978451825,571,253952,-0.0596276,0.00013295255,-0.0699280677271681,0.0388387111552404,-0.146050904800818,0.00619476934648236
HTATIP2,ptvraredmg,0.0718315202049533,208,254315,0.10648245,-0.0001280284,0.115760066883561,0.0643042914046952,-0.0102746276811085,0.241794761448231
SKA1,ptvraredmg,0.0719609306066157,256,254267,0.10234839,-0.0001083317,0.104307975399493,0.0579690777673183,-0.00930986955301459,0.217925820352001
DEPDC1B,ptvraredmg,0.0720527063513281,534,253989,0.03628431,-0.00005909002,0.0722371214083407,0.0401586755740732,-0.00647281069007002,0.150947053506751
MIA3,ptvraredmg,0.0720300485582073,908,253615,-0.042656235,0.0001280284,-0.0554424989647396,0.0308196125407014,-0.11584811682192,0.00496311889244049
DNAJC10,ptvraredmg,0.0721781392368422,839,253684,-0.04584036,0.00018219425,-0.0576395767620187,0.0320576006705894,-0.120471618305966,0.00519246478192843
CTRC,ptvraredmg,0.0722614229107431,624,253899,0.0303868300521589,-0.00004924168,0.0667877839905668,0.0371564459619981,-0.00603785821201809,0.139613426193152
FBXL16,ptvraredmg,0.0722612094274528,89,254434,0.192797,-0.0000935592,0.17666088724732,0.0982827308146837,-0.0159706415141625,0.369292416008803
CSF3R,ptvraredmg,0.0723563050833407,503,254020,0.09768321,-0.000192042551910838,0.0743461771342488,0.0413752135671221,-0.006748136955331,0.155440491223828
FHDC1,ptvraredmg,0.0724496729974072,600,253923,0.088850295,-0.0001969667,0.0680623089141738,0.0378905009861364,-0.00620206154028917,0.142326679368637
KRTAP5-11,ptvraredmg,0.0724732225789869,92,254431,0.1990169,-0.00002954501,0.173628162601724,0.0966673146774183,-0.0158371936538878,0.363093518857335
ACSM2A,ptvraredmg,0.0725361322260227,559,253964,0.06414679,-0.0001231042,0.0704876630195836,0.0392525830341609,-0.0064463518885348,0.147421677927702
PRR14L,ptvraredmg,0.0727005312369539,209,254314,-0.07434459,0.000083710865,-0.115132224429716,0.0641507510911259,-0.240865984078513,0.0106015352190824
SLC2A10,ptvraredmg,0.0726807715267892,1080,253443,-0.00883408696401565,0.00003939335,0.0507377613824163,0.0282687206131029,-0.00466817639215459,0.106143699156987
PALMD,ptvraredmg,0.0727671528355897,216,254307,-0.18191245,0.00008863503,-0.113226691508765,0.0631036927475282,-0.236908244755098,0.0104548617375672
APEX1,ptvraredmg,0.0728020507952532,1098,253425,0.020234855,-0.00004924168,0.0503007242227295,0.0280371029509732,-0.00465124911704821,0.105252697562507
LRAT,ptvraredmg,0.072855955681276,202,254321,-0.071016975,0.00009848337,-0.117044266820933,0.0652515438066768,-0.244935550806798,0.0108470171649321
MCF2,ptvraredmg,0.0728245585511209,245,254278,-0.187301768663585,0.0002018909,-0.106304342039099,0.0592575974735149,-0.22244765121901,0.00983896714081178
SAMD4A,ptvraredmg,0.0728073672262418,562,253961,0.13228855,-0.0002757534,0.0702330948637694,0.039147926888434,-0.00649579679249648,0.146961986520035
BTG1,ptvraredmg,0.0729221035443623,35,254488,-0.253222,0.00002462084,-0.281029631729982,0.156708670970784,-0.588174443530147,0.0261151800701829
PET117,ptvraredmg,0.0728632662965683,159,254364,0.09886083,-0.00007386253,0.131911344454806,0.0735417358346951,-0.012228494601171,0.276051183510784
VAMP5,ptvraredmg,0.0728618137010136,59,254464,0.1973038,-0.00005416585,0.216505582019797,0.120703155928159,-0.0200693814559139,0.453080545495508
YDJC,ptvraredmg,0.0729006103249941,230,254293,0.04832024,-0.00006893836,0.109678607835067,0.0611547603265965,-0.0101830898925503,0.229540305562684
LYRM9,ptvraredmg,0.0729504186200621,60,254463,-0.263194399417329,0.00006893836,-0.21462930152949,0.119694123801522,-0.449226588972878,0.0199679859138972
PYGB,ptvraredmg,0.0729437896793968,1980,252543,-0.055001135,0.000472720192923387,-0.0375049220535116,0.0209152009316495,-0.0784981575529805,0.00348831344595728
ARHGEF18,ptvraredmg,0.0731222023493894,760,253763,-0.099642695,0.0003348435,-0.0603521547321916,0.0336772555751504,-0.126358676652756,0.00565436718837327
HILPDA,ptvraredmg,0.0731627031645274,33,254490,-0.1468229,0.00002462084,-0.289177304799877,0.161387312556293,-0.605492129212361,0.0271375196126065
TADA3,ptvraredmg,0.0731855709858064,422,254101,0.06725132,-0.0001575734,0.0809207682089402,0.045164766375466,-0.00760096822373744,0.169442504641618
GINS3,ptvraredmg,0.073224480682802,223,254300,-0.06694973,0.00007386253,-0.111258336555106,0.0621056582940898,-0.232983768915003,0.0104670958047915
TGM3,ptvraredmg,0.0731935417973038,1358,253165,-0.054355105,0.00027575343909658,-0.045191290147156,0.0252235706473101,-0.0946288152783633,0.00424623498405142
RPS6KB2,ptvraredmg,0.0733913834802359,1214,253309,0.031761395,-0.00011818,0.0477498585043925,0.0266699912363232,-0.00452261236940952,0.100022329378195
SLC9A2,ptvraredmg,0.0733807849805315,356,254167,0.056278485,-0.0001083317,0.0880314524651774,0.0491668797308311,-0.00833431930850388,0.184397224238859
PRSS56,ptvraredmg,0.0734513090103211,1576,252947,-0.05351185,0.0003545401,-0.0419298334070086,0.0234241793633127,-0.087840599655925,0.00398093284190771
RPL19,ptvraredmg,0.0734330804763099,184,254339,-0.10211196,0.00011818,-0.122385052050501,0.0683663054975554,-0.256381185802629,0.0116110817016257
DOT1L,ptvraredmg,0.0735584073742613,430,254093,0.12535225,-0.0001772701,0.0800615632360141,0.0447431840685724,-0.00763388312919654,0.167757009601225
DTX4,ptvraredmg,0.0735195441696288,598,253925,0.06108843,-0.0001575734,0.0679225555945996,0.0379540585827625,-0.00646638605259477,0.142311497241794
NME1,ptvraredmg,0.0735122504626305,684,253839,0.0639298044259463,-0.0001575734,0.063521641841803,0.0354939977775242,-0.0060456462978917,0.133088929981498
ZNF700,ptvraredmg,0.0735857120566804,468,254055,-0.0609398136095508,0.0000787867,-0.0767411166600312,0.0428915861707771,-0.160807480573551,0.00732524725348824
NOXO1,ptvraredmg,0.073637757915779,382,254141,0.06297767,-0.0001477251,0.0849118484553117,0.0474668861159285,-0.00812198121410597,0.177945678124729
DOLPP1,ptvraredmg,0.0738535711060554,151,254372,-0.05554362,0.00002462084,-0.134892115001223,0.0754629881198196,-0.282797557248648,0.0130133272462027
SENP2,ptvraredmg,0.0738066082495681,117,254406,0.2962814,-0.000182194251910838,0.153260468238569,0.0857248842708199,-0.0147580165258175,0.321278953002955
TMC6,ptvraredmg,0.0738971125121591,626,253897,-0.029450905,0.0001280284,-0.0663024033465682,0.0370972919621992,-0.13901210528865,0.00640729859551362
CD247,ptvraredmg,0.0741564157959145,162,254361,0.098457575,-0.00004924168,0.130098244074368,0.0728574581733503,-0.0127004290320107,0.272896917180747
PATE3,ptvraredmg,0.07414402208697,42,254481,-0.06261062,0.00001969667,-0.255462954718199,0.143057919765872,-0.535852658560457,0.024926749124059
TMEM132C,ptvraredmg,0.0741873343807745,565,253958,0.04642203,-0.00006401419,0.0697113242442824,0.0390438218387739,-0.0068135242937104,0.146236172782275
DDX25,ptvraredmg,0.0742808289419443,776,253747,0.046757245,-0.0001280284,0.0594889187106525,0.0333292341682909,-0.00583549054282059,0.124813327964126
INO80D,ptvraredmg,0.0742760013991262,326,254197,0.06782934,-0.0001477251,0.0917026750519352,0.051376441914174,-0.00899377961733475,0.192399129721205
PES1,ptvraredmg,0.0743500379632553,768,253755,-0.0959026189888255,0.0002462084,-0.0597831013500339,0.0335020568397464,-0.125446238426097,0.0058800357260297
SIX3,ptvraredmg,0.0743317979721429,285,254238,0.04710231,-0.00006401419,0.0980513944925193,0.0549438972455024,-0.00963717739374019,0.205739966378779
YIPF1,ptvraredmg,0.0743560918772525,326,254197,-0.028776095,0.00004924168,-0.0916772928137346,0.0513764254808384,-0.192373715274105,0.00901912964663631
UBE2D2,ptvraredmg,0.0744583751305263,18,254505,-0.42804475,0.00002954501,-0.389777682574686,0.218510509181173,-0.818052447481104,0.0384970823317324
DHCR7,ptvraredmg,0.074594523702269,1598,252925,0.048758735,-0.0003446918,0.0414777788680425,0.0232634791591065,-0.00411801927048516,0.0870735770065702
GABARAPL2,ptvraredmg,0.0747716238233581,217,254306,0.113737,-0.0000935592,0.112182435417564,0.0629576987670099,-0.0112129735242284,0.235577844359357
PAMR1,ptvraredmg,0.074746389101372,1452,253071,0.02477603,-0.0002363601,0.043477754397512,0.0243979521736482,-0.00434158056501667,0.0912970893600407
CHSY3,ptvraredmg,0.0747877379598385,364,254159,-0.038369175,0.00006893836,-0.086637693453565,0.0486244766364865,-0.181940369641659,0.00866498273452901
OR11H2,ptvraredmg,0.0748055267289628,14,254509,-0.68506385,0.00001969667,-0.441436876657879,0.247766875704987,-0.927053338958878,0.0441795856431194
WSCD1,ptvraredmg,0.0748332373665091,845,253678,-0.09123337,0.00034961595,-0.056907938680877,0.0319439693743586,-0.119517265917574,0.00570138855581952
DDC,ptvraredmg,0.0748800232495584,643,253880,-0.05175641,0.00016249755,-0.0652009570627773,0.0366049537002948,-0.136945689154385,0.00654377502883048
TMEM72,ptvraredmg,0.0749292831934621,136,254387,0.1562554,-0.0000787867,0.141606002155918,0.0795135395524432,-0.014238412770894,0.297450417082731
ADGRE1,ptvraredmg,0.0749783297454925,1066,253457,0.05572611,-0.0003052985,0.0506633746513218,0.0284529124250567,-0.00510357415771958,0.106430323460363
C10ORF82,ptvraredmg,0.075009043762902,240,254283,-0.09030381,0.00011818,-0.106589513113757,0.0598677462764053,-0.223928697659548,0.0107496714320349
PMP22,ptvraredmg,0.0751308377842969,254,254269,0.1086062,-0.0001477251,0.103570517845905,0.0581964059233314,-0.0104928842239154,0.217633919915725
ZNF524,ptvraredmg,0.0751143011571983,110,254413,-0.1739618,0.00008863503,-0.157345909914612,0.0884078501503033,-0.330622936181618,0.0159311163523939
WDR78,ptvraredmg,0.0753669282028897,784,253739,-0.040546955,0.00005909002,0.0589654433249706,0.0331595867988957,-0.00602646161318608,0.123957348263127
ANKRD62,ptvraredmg,0.0754343627497834,259,254264,-0.06825269,0.00007386253,-0.102460207134329,0.0576324477138668,-0.215418266168335,0.0104978518996773
ARHGAP15,ptvraredmg,0.0754494155770337,527,253996,0.06906216,-0.00011325585,0.0718630083488648,0.0404240302300725,-0.007367011791722,0.151093028489452
CTPS2,ptvraredmg,0.075468969125002,201,254322,0.05476442,-0.00007386253,0.116285863142521,0.0654169370609994,-0.01192958720668,0.244501313491723
HDHD2,ptvraredmg,0.0756269234793827,246,254277,-0.063110655,0.00008863503,-0.105060410201368,0.0591339707554539,-0.220961414314067,0.0108405939113304
VCPKMT,ptvraredmg,0.0756064977912188,141,254382,-0.0445193364757413,0.000044317515,-0.138751513513874,0.0780917848592268,-0.291809327195402,0.0143063001676547
GRM8,ptvraredmg,0.0756964941166052,1644,252879,0.002575343,-0.00001969667,0.0407425969728807,0.0229377031997633,-0.00421468898184995,0.0856998829276114
SLC35G4,ptvraredmg,0.0756775730716454,194,254329,0.1602206,-0.00009848337,0.118273659146068,0.0665826648451129,-0.0122265865411564,0.248773904833292
NEK5,ptvraredmg,0.0757307740886165,576,253947,0.055908765,-0.0001378767,0.0686791111642768,0.0386702297970776,-0.00711350694494634,0.1444717292735
SMCR8,ptvraredmg,0.0757906888295997,698,253825,-0.08495041,0.0002265118,-0.0623913049737643,0.0351370283658423,-0.13125894259578,0.00647633264825184
TSPO,ptvraredmg,0.075860079124992,81,254442,-0.2384935,0.00005416585,-0.182884752845297,0.103019950976538,-0.384801106664991,0.0190316009743976
C15ORF62,ptvraredmg,0.0759178223914985,160,254363,-0.1536655,0.00008863503,-0.130120600823742,0.0733120680034961,-0.2738102970615,0.0135690954140164
CARMIL1,ptvraredmg,0.0759773534543571,294,254229,-0.00654439888375159,0.000009848337,0.0959964786294909,0.0540969643717251,-0.0100321274328468,0.202025084691829
INO80,ptvraredmg,0.0760212495420153,1499,253024,0.07330769,-0.00042840265,0.042608781881531,0.0240149512770557,-0.00445988154779885,0.0896774453108608
PLCXD3,ptvraredmg,0.07603157360181,303,254220,0.1271887,-0.0000935592,0.094543962142259,0.0532882764990303,-0.00989963727733693,0.198987561561855
EEF1B2,ptvraredmg,0.0761326085025484,224,254299,0.27025225,-0.0001575734,0.109904144279687,0.0619671409523415,-0.0115497977880734,0.231358086347447
HCN1,ptvraredmg,0.076140686872633,990,253533,-0.033372905,0.0001083317,-0.0523556032875593,0.0295204183655128,-0.110214835243065,0.00550362866794604
PCP2,ptvraredmg,0.0761436695633486,152,254371,0.0602190479758806,-0.00003939335,0.133394754963181,0.0752146614972162,-0.0140239737329644,0.280813483659327
COL15A1,ptvraredmg,0.0761930423274735,1661,252862,0.03235743,-0.00023143595,0.0404664415124781,0.0228208483295513,-0.00426181201605155,0.0851946950410078
AKAP14,ptvraredmg,0.0763027162546209,65,254458,-0.300194,0.00006401419,-0.203845859943316,0.115000774940138,-0.429244308906278,0.0215525890196457
NRBP1,ptvraredmg,0.0762860780322065,99,254424,0.04501225,-0.0000147725035,0.165193019045888,0.0931892846912728,-0.017455491282103,0.347841529373879
PI3,ptvraredmg,0.076258638213684,22,254501,-0.2011171,0.00001969667,-0.350403712985938,0.197652557101193,-0.737797448613914,0.0369900226420384
ZNF141,ptvraredmg,0.0762507508999947,115,254408,0.1008997,-0.00005416585,0.153292832221776,0.0864657133875623,-0.0161776578351598,0.322763322278712
PTPRM,ptvraredmg,0.0763388064093121,1156,253367,-0.05338857,0.0002265118,-0.0484341574001772,0.0273277536847256,-0.101995825114028,0.00512751031367368
ANO10,ptvraredmg,0.076378296695486,736,253787,-0.0587101116091008,0.0002363601,-0.0606420169701563,0.0342203261587321,-0.127712942737395,0.00642890879708213
PRR15,ptvraredmg,0.0764185265199166,78,254445,-0.161918,0.00006893836,-0.186012725997776,0.104981448417752,-0.39177356244052,0.0197481104449685
ZFR2,ptvraredmg,0.0764033499847226,772,253751,0.0015363415,-0.00001969667,0.0592103791526875,0.0334152981299052,-0.00628271316809161,0.124703471473467
CFAP70,ptvraredmg,0.076448652866111,689,253834,0.04821644,-0.000182194251910838,0.0626553477999748,0.0353649066380954,-0.00665892515249843,0.131969620752448
THSD1,ptvraredmg,0.0764471114633978,444,254079,0.1314193,-0.0001477251,0.0780133418429115,0.0440332740260576,-0.0082906997898584,0.164317383475681
FBXO8,ptvraredmg,0.0765403350583981,137,254386,0.3328109,-0.0001231042,0.140315120201907,0.0792235155530022,-0.0149608554281266,0.29559109583194
METTL7A,ptvraredmg,0.0765141920822695,223,254300,-0.06611077,0.000083710865,-0.1100071451691,0.0621057727918342,-0.23173280194152,0.0117185116033202
FOXQ1,ptvraredmg,0.0765926405944093,247,254276,0.04231123,-0.00006401419,0.104503287086933,0.0590142265493754,-0.0111630215783962,0.220169595752262
NLRP2,ptvraredmg,0.0765829785024429,1119,253404,0.03250524,-0.000182194251910838,0.0491845867815575,0.0277741994436732,-0.00525210270206191,0.103621276265177
TSEN34,ptvraredmg,0.0766093124184863,266,254257,0.137222860842031,-0.0001083317,0.100700556661203,0.0568699986773311,-0.0107631226145981,0.212164235937004
DOCK4,ptvraredmg,0.0767306367666018,1395,253128,0.00847952,-0.000044317515,0.0440527052805808,0.0248887281153965,-0.00472853742662166,0.0928339479877832
RIPK2,ptvraredmg,0.0767015918211449,277,254246,0.1180499,-0.00015264925,0.0986516467147007,0.0557303377455088,-0.0105783275577198,0.207881620987121
NEB,ptvraredmg,0.076832132574789,7158,247365,-0.0176885343479847,0.0003840852,-0.0196658430573825,0.0111145561378424,-0.0414500763869882,0.0021183902722232
ZNF337,ptvraredmg,0.0767957786184468,582,253941,-0.08530718,0.0001674217,-0.0680778382860882,0.0384708515412514,-0.14347968033625,0.00732400376407308
CBLN4,ptvraredmg,0.0768696508298695,106,254417,0.1463821,-0.0000787867,0.159330441568672,0.0900603283226008,-0.0171853978035055,0.33584628094085
FBXO11,ptvraredmg,0.0769305878131401,537,253986,-0.01239937,0.00003446918,0.0708337486847672,0.0400465063803229,-0.00765633478822433,0.149323832157759
SFTPA1,ptvraredmg,0.0769246152995288,238,254285,-0.0619512066089969,0.0001083317,-0.106340539918774,0.0601193788955204,-0.224172917680755,0.0114918378432075
CCDC69,ptvraredmg,0.0769771176931966,326,254197,-0.099174985,0.0001378767,-0.0908600886183748,0.0513766740796407,-0.191556998325762,0.00983682108901232
MRPL58,ptvraredmg,0.0770057059552737,131,254392,-0.1660145,0.00007386253,-0.143263478412802,0.0810159164982444,-0.302052512047772,0.015525555222167
NT5C2,ptvraredmg,0.07706086420372,310,254213,-0.2059023,0.0002462084,-0.0931459955488219,0.0526841660817362,-0.196405554677113,0.0101135635794687
TMEM221,ptvraredmg,0.0770701361738852,250,254273,-0.032234315,0.00005909002,-0.103706919170653,0.0586593542283459,-0.218677687560001,0.0112638492186948
DENND4B,ptvraredmg,0.0771962469913106,715,253808,0.1094361,-0.000379161007097494,0.0613534303188812,0.0347179121922498,-0.00669275079110516,0.129399611428868
TMEM151B,ptvraredmg,0.0771979949003094,341,254182,-0.07042454,0.00011325585,-0.088775338157602,0.0502353753970488,-0.187235332913819,0.00968465659861543
SMCO1,ptvraredmg,0.0772220971506828,584,253939,-0.12108125,0.0002363601,-0.0678631138726906,0.0384048857015462,-0.143135664637973,0.00740943689259173
GRAMD1A,ptvraredmg,0.0773409980057427,519,254004,0.1147084,-0.00031022265,0.0719493690757299,0.0407337239193437,-0.00788764242862551,0.151786380580085
ABRA,ptvraredmg,0.0774515513540864,455,254068,0.03561912,-0.0000935592,0.0768052702128518,0.0434990928061583,-0.00845179048876239,0.162062330914466
DNTTIP2,ptvraredmg,0.0775074523395193,272,254251,-0.1360576,0.0001477251,-0.0992819097449127,0.056239466656682,-0.209509763092151,0.0109459436023259
FOXP4,ptvraredmg,0.0775053795131924,608,253915,0.1026471,-0.0001772701,0.0664496578996702,0.0376409680733441,-0.00732563470694451,0.140224950506285
IGF2BP1,ptvraredmg,0.0775018189585202,133,254390,0.0527919010263628,-0.00007386253,0.141945076573263,0.0804050179420188,-0.0156466121993031,0.29953676534583
KRT24,ptvraredmg,0.0775743795783416,1556,252967,0.082825555,-0.0004431752,0.0416055515388591,0.0235732985946719,-0.00459748442281707,0.0878085875005352
DENND2A,ptvraredmg,0.0776869358318575,681,253842,0.06715701,-0.0002018909,0.0627580122388657,0.035571564453339,-0.0069613045148012,0.132477328992533
LRCH1,ptvraredmg,0.0777894409614032,552,253971,0.1113342,-0.0002166634,0.0696653281259934,0.0395002971708046,-0.00775419987727369,0.14708485612926
ACTL7A,ptvraredmg,0.0778723944463082,899,253624,-0.06005184,0.00024128425,-0.0546107438145421,0.0309729796828466,-0.115316957176226,0.00609546954714143
HSPA4L,ptvraredmg,0.077945798010534,567,253956,0.124548178591993,-0.0003299193,0.0687028860219223,0.0389750859831577,-0.00768724207395083,0.145093014117796
CYP2A6,ptvraredmg,0.0780099445109124,565,253958,-0.04496296,0.00005416585,-0.068809317631734,0.0390438820117497,-0.145334284107153,0.00771564884368499
FYB1,ptvraredmg,0.0780552879021358,113,254410,0.1187937,-0.00006401419,0.153702545393988,0.0872274077106239,-0.0172608452028907,0.324665935990866
NEU3,ptvraredmg,0.0783003392598963,585,253938,0.01475334,-0.00002462084,0.0675597889599467,0.0383722624371152,-0.0076488210779215,0.142768398997815
OTOS,ptvraredmg,0.0782876095469094,563,253960,0.06601207,-0.0001723459,0.0688667583655993,0.0391129183528579,-0.00779351749548235,0.145527034226681
ARR3,ptvraredmg,0.0784458521548733,106,254417,-0.249418928521204,0.0001083317,-0.158489650966147,0.0900620557026082,-0.335008875957027,0.018029574024733
LDOC1,ptvraredmg,0.0785286048516081,27,254496,0.2058166,-0.0000049241685,0.313894265709486,0.178420477052734,-0.0358051064195424,0.663593637838515
SPACA1,ptvraredmg,0.0785098755385984,51,254472,0.2679342,-0.00003446918,0.228412274860316,0.129823560831949,-0.0260384387596737,0.482862988480307
DISP1,ptvraredmg,0.0785375441934844,1856,252667,0.03404736,-0.0003643885,0.0379944141568488,0.021597031671739,-0.00433519139187789,0.0803240197055755
EPPK1,ptvraredmg,0.0785655421231946,3506,251017,0.00937084190797649,-0.0000787867,0.0277322489604802,0.0157652226627652,-0.00316716660948197,0.0586316645304424
SAA1,ptvraredmg,0.0786449408562141,182,254341,-0.07983665,0.00009848337,-0.120887828528172,0.0687405477904408,-0.255617467184041,0.0138418101276971
SNW1,ptvraredmg,0.0786074338941541,283,254240,0.05979532,-0.00002462084,0.0969762975926356,0.0551367938981166,-0.0110903465834152,0.205042941768686
DNAJB13,ptvraredmg,0.0786927276047321,339,254184,0.02741135,-0.000044317515,0.0885896482389293,0.0503828590970881,-0.0101594106323212,0.18733870711018
FAM172A,ptvraredmg,0.0787582995105826,335,254188,-0.1044441,0.00021173925,-0.0890973512387869,0.050682711699544,-0.188434113206353,0.0102394107287796
SPATA31E1,ptvraredmg,0.0788838224142167,836,253687,-0.03725996,0.0001280284,-0.0564330962097485,0.0321152332851574,-0.119378096139759,0.00651190372026233
EPO,ptvraredmg,0.0789137882590252,169,254354,0.2508838,-0.00016249755,0.12533625119503,0.0713341293114501,-0.0144767380069444,0.265149240397005
AP1M1,ptvraredmg,0.0790605248642109,192,254331,0.153590858806267,-0.00011818,0.117536699502609,0.0669278456544555,-0.0136400913564026,0.248713490361621
TOPBP1,ptvraredmg,0.0790535969181591,527,253996,-0.06537055,0.00019204255,-0.0709929431105243,0.0404239267460501,-0.15022276042519,0.00823687420414115
ZNF534,ptvraredmg,0.0790490538515186,1229,253294,-0.07589514,0.00029052595,-0.0465534818718383,0.0265075081734402,-0.0985074902798383,0.00540052653616183
CXCL13,ptvraredmg,0.0791239146534807,28,254495,-0.3044463,0.00004924168,-0.307621573370375,0.175203169314041,-0.651015108216869,0.0357719614761188
OR2T33,ptvraredmg,0.0790891602220149,15,254508,0.2910272,-0.0000049241685,0.420331124924524,0.239368162123133,-0.0488240829578024,0.889486332806851
TMA7,ptvraredmg,0.0791357783979912,103,254420,-0.008144665,0.0000049241685,0.160406409730972,0.0913616777826928,-0.0186600398437558,0.3394728593057
CARS,ptvraredmg,0.0792466131500132,676,253847,0.026416315,-0.00006893836,0.0626616177543355,0.0357029724828651,-0.00731525522929498,0.132638490737966
PNPLA8,ptvraredmg,0.0792678260473241,1007,253516,-0.07086882,0.0003594643,-0.0513700866802016,0.0292714179359523,-0.108741284440779,0.00600111108037558
BMPR1A,ptvraredmg,0.0793339866949692,628,253895,0.044682085,-0.00011818,0.0649862982472493,0.0370382919555272,-0.0076077652567472,0.137580361751246
ODF2L,ptvraredmg,0.079372059501285,305,254218,0.01693995,-0.00002462084,-0.093179416252011,0.0531134096579552,-0.197280281331131,0.0109214488271086
GFAP,ptvraredmg,0.079432660652072,825,253698,-0.06603181,0.00023143595,-0.0567025260270636,0.0323276540880576,-0.120063865060234,0.00665881300610627
OR51B6,ptvraredmg,0.0794590139465879,244,254279,0.09957663,-0.00008863503,0.104135369756458,0.0593756154522153,-0.0122392515112423,0.220509991024158
ZNF649,ptvraredmg,0.0795506690017144,200,254323,0.13243955,-0.0001083317,0.114976185350424,0.0655767866818094,-0.0135525659884159,0.243504936689263
APAF1,ptvraredmg,0.0796494849878246,983,253540,0.06094968,-0.00024128425,0.0519247758549339,0.0296250772276227,-0.00613958467646234,0.10998913638633
ATAD3B,ptvraredmg,0.0797380758606323,1484,253039,-0.026770975,0.0001772701,-0.0422898135307667,0.0241350617578945,-0.0895938902962184,0.00501426323468501
CCDC39,ptvraredmg,0.0797609670182406,1324,253199,-0.04467221,0.0003545401,-0.0447547386086805,0.0255437511600473,-0.0948198089977062,0.00531033178034523
CES4A,ptvraredmg,0.0798397755783208,612,253911,0.076877945,-0.00009848337,0.0657182907680187,0.0375185028385921,-0.00781697324766398,0.139253554783701
DDX39A,ptvraredmg,0.0798616767318223,291,254232,0.1686112,-0.00016249755,0.0952368937898393,0.0543745929093027,-0.0113358567949195,0.201809644374598
MOB3C,ptvraredmg,0.0798560325566132,446,254077,0.086057535,-0.0001477251,0.0769530970147581,0.0439348114875145,-0.00915796067090259,0.163064154700419
PATL1,ptvraredmg,0.0798620704455111,323,254200,0.03338221,-0.0000147725035,0.0904016893447443,0.051614046627303,-0.0107604642194545,0.191563842908943
RHOA,ptvraredmg,0.0798528181070313,129,254394,0.1848067,-0.00006401419,0.14299813266122,0.0816410157178147,-0.0170160787572248,0.303012344079665
NIPSNAP3B,ptvraredmg,0.0799154091742406,247,254276,0.1730581,-0.000182194251910838,0.103347033951791,0.059015516636523,-0.012321803249909,0.219015871153491
MFAP4,ptvraredmg,0.080094533735286,247,254276,0.07107616,-0.000083710865,0.103283197047971,0.0590140863233225,-0.0123828367780382,0.21894923087398
AKIP1,ptvraredmg,0.0802276000467857,132,254391,-0.04501748,0.000009848337,-0.14119005796642,0.080708904576879,-0.299377356431127,0.0169972404982871
IFT43,ptvraredmg,0.0802578050602673,229,254294,-0.1364176,0.0001231042,-0.107204612868501,0.0612878255988335,-0.227327114977555,0.0129178892405532
MRPL48,ptvraredmg,0.0802245396148922,104,254419,-0.14143385,0.00005909002,-0.159057638592248,0.0909216835148605,-0.337261711147572,0.0191464339630766
MAP2K7,ptvraredmg,0.0803051459090615,245,254278,0.04958699,-0.0000935592,0.103632907057613,0.0592551950350937,-0.0125056934071251,0.219771507522351
PTTG1,ptvraredmg,0.0802978906243706,53,254470,0.3567032,-0.00006401419,0.222731810024789,0.127350476933212,-0.0268717251720937,0.472335345221671
ZNF362,ptvraredmg,0.0802874505119168,129,254394,0.1443345,-0.000083710865,0.142792745052889,0.0816412178928856,-0.0172218626232979,0.302807352729075
INS-IGF2,ptvraredmg,0.0803954614348449,158,254365,0.04550572,-0.00002954501,0.128986508994073,0.073773897363465,-0.0156083604607934,0.27358137844894
NSUN5,ptvraredmg,0.0804319662740107,617,253906,0.06285405,-0.00011325585,0.0653230842376416,0.0373660780205874,-0.00791343120369786,0.138559599678981
SETDB2,ptvraredmg,0.0804769381223145,428,254095,-0.07818381,0.0001575734,-0.0783902690355035,0.0448474258462715,-0.166290026502294,0.00950948843128674
ADARB1,ptvraredmg,0.0805146443236062,488,254035,-0.12091665,0.0002363601,-0.0734132907614604,0.0420053054921167,-0.155742568203868,0.00891598668094712
SOGA3,ptvraredmg,0.0805809674512597,263,254260,0.03518552,-0.00003446918,0.0999346270864349,0.0571926948025089,-0.0121615279804145,0.212030782153284
LRRC8E,ptvraredmg,0.0806243584701403,1540,252983,-0.017023675,0.0000787867,-0.0413967944899887,0.0236948234630952,-0.0878380159496956,0.0050444269697182
ETAA1,ptvraredmg,0.0807148351571795,377,254146,-0.1078709,0.00019204255,-0.0834510763578218,0.0477802419124947,-0.177099075023547,0.0101969223079035
